nid,glocation,country,state,latitude,longitude,pub_date,year,month,weekday
2,Louisiana,United States,Louisiana,30.9842977,-91.96233269999999,2015-01-01,2015,January,Thursday
3,United States,United States, ,37.09024,-95.712891,2015-01-01,2015,January,Thursday
5,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-01,2015,January,Thursday
6,Killeen (Tex),United States,Texas,31.1171194,-97.72779589999999,2015-01-01,2015,January,Thursday
11,"East Village (Manhattan, NY)",United States,New York,40.7264773,-73.98153370000001,2015-01-01,2015,January,Thursday
12,Naples (Fla),United States,Florida,26.1420358,-81.7948103,2015-01-01,2015,January,Thursday
13,Europe, , ,54.5259614,15.2551187,2015-01-01,2015,January,Thursday
17,Japan,Japan, ,36.204824,138.252924,2015-01-01,2015,January,Thursday
18,Dagestan (Russia),Russia,Republic of Dagestan,42.14318859999999,47.0949799,2015-01-01,2015,January,Thursday
21,Turkey,Turkey, ,38.963745,35.243322,2015-01-02,2015,January,Friday
23,Las Cruces (NM),United States,New Mexico,32.3199396,-106.7636538,2015-01-02,2015,January,Friday
24,Peachtree City (Ga),United States,Georgia,33.3968557,-84.59634319999999,2015-01-02,2015,January,Friday
25,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-02,2015,January,Friday
35,United States,United States, ,37.09024,-95.712891,2015-01-02,2015,January,Friday
36,Europe, , ,54.5259614,15.2551187,2015-01-02,2015,January,Friday
37,Virginia,United States,Virginia,37.4315734,-78.6568942,2015-01-02,2015,January,Friday
39,Pennsylvania,United States,Pennsylvania,41.2033216,-77.1945247,2015-01-02,2015,January,Friday
40,United States,United States, ,37.09024,-95.712891,2015-01-02,2015,January,Friday
42,ANTARCTIC REGIONS,Antarctica, ,-75.250973,-0.071389,2015-01-02,2015,January,Friday
55,New Zealand,New Zealand, ,-40.900557,174.885971,2015-01-02,2015,January,Friday
56,Europe, , ,54.5259614,15.2551187,2015-01-03,2015,January,Saturday
59,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-03,2015,January,Saturday
60,Kentucky,United States,Kentucky,37.8393332,-84.2700179,2015-01-03,2015,January,Saturday
61,Michigan,United States,Michigan,44.3148443,-85.60236429999999,2015-01-03,2015,January,Saturday
62,Colorado,United States,Colorado,39.5500507,-105.7820674,2015-01-03,2015,January,Saturday
72,United States,United States, ,37.09024,-95.712891,2015-01-03,2015,January,Saturday
73,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-03,2015,January,Saturday
75,United States,United States, ,37.09024,-95.712891,2015-01-03,2015,January,Saturday
76,Florida,United States,Florida,27.6648274,-81.5157535,2015-01-04,2015,January,Sunday
89,Nebraska,United States,Nebraska,41.4925374,-99.9018131,2015-01-04,2015,January,Sunday
92,United States,United States, ,37.09024,-95.712891,2015-01-04,2015,January,Sunday
97,Louisiana,United States,Louisiana,30.9842977,-91.96233269999999,2015-01-05,2015,January,Monday
99,Cape Canaveral (Fla),United States,Florida,28.3922182,-80.60771319999999,2015-01-05,2015,January,Monday
103,Vernon (Vt),United States,Vermont,42.7620271,-72.5134223,2015-01-05,2015,January,Monday
105,Pennsylvania,United States,Pennsylvania,41.2033216,-77.1945247,2015-01-05,2015,January,Monday
107,Las Vegas (Nev),United States,Nevada,36.1699412,-115.1398296,2015-01-05,2015,January,Monday
108,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-05,2015,January,Monday
111,United States,United States, ,37.09024,-95.712891,2015-01-05,2015,January,Monday
112,France,France, ,46.227638,2.213749,2015-01-05,2015,January,Monday
113,Gilbert (Ariz),United States,Arizona,33.3528264,-111.789027,2015-01-05,2015,January,Monday
128,Ferguson (Mo),United States,Missouri,38.7442175,-90.3053915,2015-01-05,2015,January,Monday
129,Quebec Province (Canada),Canada,Quebec,52.9399159,-73.5491361,2015-01-05,2015,January,Monday
135,Indonesia,Indonesia, ,-0.789275,113.921327,2015-01-05,2015,January,Monday
136,Iceland,Iceland, ,64.963051,-19.020835,2015-01-05,2015,January,Monday
138,Botswana,Botswana, ,-22.328474,24.684866,2015-01-05,2015,January,Monday
140,Cambridge (Mass),United States,Massachusetts,42.3736158,-71.10973349999999,2015-01-05,2015,January,Monday
143,Wisconsin,United States,Wisconsin,43.7844397,-88.7878678,2015-01-05,2015,January,Monday
145,Europe, , ,54.5259614,15.2551187,2015-01-05,2015,January,Monday
146,California,United States,California,36.778261,-119.4179324,2015-01-05,2015,January,Monday
151,ARGENTINA,Argentina, ,-38.416097,-63.61667199999999,2015-01-05,2015,January,Monday
154,Florida,United States,Florida,27.6648274,-81.5157535,2015-01-05,2015,January,Monday
155,Illinois,United States,Illinois,40.6331249,-89.3985283,2015-01-05,2015,January,Monday
156,Europe, , ,54.5259614,15.2551187,2015-01-06,2015,January,Tuesday
157,"Mission District (San Francisco, Calif)",United States,California,37.7598648,-122.4147977,2015-01-06,2015,January,Tuesday
158,United States,United States, ,37.09024,-95.712891,2015-01-06,2015,January,Tuesday
159,Pennsylvania,United States,Pennsylvania,41.2033216,-77.1945247,2015-01-06,2015,January,Tuesday
161,Guantanamo Bay Naval Base (Cuba),Cuba, ,19.9030921,-75.0966509,2015-01-06,2015,January,Tuesday
162,United States,United States, ,37.09024,-95.712891,2015-01-06,2015,January,Tuesday
169,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-06,2015,January,Tuesday
172,Virginia,United States,Virginia,37.4315734,-78.6568942,2015-01-06,2015,January,Tuesday
174,Portugal,Portugal, ,39.39987199999999,-8.224454,2015-01-06,2015,January,Tuesday
183,United States,United States, ,37.09024,-95.712891,2015-01-06,2015,January,Tuesday
185,Worcester (Mass),United States,Massachusetts,42.2625932,-71.8022934,2015-01-06,2015,January,Tuesday
186,Florida,United States,Florida,27.6648274,-81.5157535,2015-01-06,2015,January,Tuesday
190,United States,United States, ,37.09024,-95.712891,2015-01-06,2015,January,Tuesday
199,Houston (Tex),United States,Texas,29.7604267,-95.3698028,2015-01-06,2015,January,Tuesday
200,New York City,United States,New York,40.7127753,-74.0059728,2015-01-06,2015,January,Tuesday
203,El Paso (Tex),United States,Texas,31.7618778,-106.4850217,2015-01-06,2015,January,Tuesday
204,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-07,2015,January,Wednesday
205,United States,United States, ,37.09024,-95.712891,2015-01-07,2015,January,Wednesday
207,Atlanta (Ga),United States,Georgia,33.7489954,-84.3879824,2015-01-07,2015,January,Wednesday
208,Moab (Utah),United States,Utah,38.5733155,-109.5498395,2015-01-07,2015,January,Wednesday
209,Ferguson (Mo),United States,Missouri,38.7442175,-90.3053915,2015-01-07,2015,January,Wednesday
212,Washington (DC),United States,District of Columbia,38.9071923,-77.0368707,2015-01-07,2015,January,Wednesday
213,San Francisco (Calif),United States,California,37.7749295,-122.4194155,2015-01-07,2015,January,Wednesday
215,United States,United States, ,37.09024,-95.712891,2015-01-07,2015,January,Wednesday
219,Greece,Greece, ,39.074208,21.824312,2015-01-07,2015,January,Wednesday
224,New England States (US),United States, ,43.9653889,-70.8226541,2015-01-07,2015,January,Wednesday
225,South Carolina,United States,South Carolina,33.836081,-81.1637245,2015-01-07,2015,January,Wednesday
236,United States,United States, ,37.09024,-95.712891,2015-01-07,2015,January,Wednesday
242,United States,United States, ,37.09024,-95.712891,2015-01-07,2015,January,Wednesday
243,Texas,United States,Texas,31.9685988,-99.9018131,2015-01-07,2015,January,Wednesday
244,North Korea,North Korea, ,40.339852,127.510093,2015-01-07,2015,January,Wednesday
247,China,China, ,35.86166,104.195397,2015-01-07,2015,January,Wednesday
250,Nantucket Sound (Mass),United States,Massachusetts,41.664559,-70.28634,2015-01-08,2015,January,Thursday
251,Mississippi,United States,Mississippi,32.3546679,-89.3985283,2015-01-08,2015,January,Thursday
255,Massachusetts,United States,Massachusetts,42.4072107,-71.3824374,2015-01-08,2015,January,Thursday
257,California,United States,California,36.778261,-119.4179324,2015-01-08,2015,January,Thursday
258,El Paso (Tex),United States,Texas,31.7618778,-106.4850217,2015-01-08,2015,January,Thursday
260,Oklahoma,United States,Oklahoma,35.4675602,-97.5164276,2015-01-08,2015,January,Thursday
262,South Korea,South Korea, ,35.907757,127.766922,2015-01-08,2015,January,Thursday
268,Rhode Island,United States,Rhode Island,41.5800945,-71.4774291,2015-01-08,2015,January,Thursday
269,Hong Kong,Hong Kong, ,22.3193039,114.1693611,2015-01-08,2015,January,Thursday
270,United States,United States, ,37.09024,-95.712891,2015-01-08,2015,January,Thursday
271,Spain,Spain, ,40.46366700000001,-3.74922,2015-01-08,2015,January,Thursday
279,Spain,Spain, ,40.46366700000001,-3.74922,2015-01-08,2015,January,Thursday
284,San Francisco (Calif),United States,California,37.7749295,-122.4194155,2015-01-08,2015,January,Thursday
285,California,United States,California,36.778261,-119.4179324,2015-01-08,2015,January,Thursday
287,United States,United States, ,37.09024,-95.712891,2015-01-08,2015,January,Thursday
289,Vermont,United States,Vermont,44.5588028,-72.57784149999999,2015-01-08,2015,January,Thursday
291,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-08,2015,January,Thursday
293,London (England),United Kingdom,England,51.5073509,-0.1277583,2015-01-08,2015,January,Thursday
294,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-08,2015,January,Thursday
295,Spain,Spain, ,40.46366700000001,-3.74922,2015-01-08,2015,January,Thursday
296,Phoenix (Ariz),United States,Arizona,33.4483771,-112.0740373,2015-01-08,2015,January,Thursday
297,United States,United States, ,37.09024,-95.712891,2015-01-08,2015,January,Thursday
298,California,United States,California,36.778261,-119.4179324,2015-01-08,2015,January,Thursday
299,California,United States,California,36.778261,-119.4179324,2015-01-08,2015,January,Thursday
301,Georgia,United States,Georgia,32.1656221,-82.9000751,2015-01-08,2015,January,Thursday
304,Cleveland (Ohio),United States,Ohio,41.49932,-81.6943605,2015-01-08,2015,January,Thursday
306,Liberia,Liberia, ,6.428055,-9.429499000000002,2015-01-08,2015,January,Thursday
312,Ohio,United States,Ohio,40.4172871,-82.90712300000001,2015-01-09,2015,January,Friday
313,Kansas,United States,Kansas,39.011902,-98.4842465,2015-01-09,2015,January,Friday
314,Canada,Canada, ,56.130366,-106.346771,2015-01-09,2015,January,Friday
315,West Virginia,United States,West Virginia,38.5976262,-80.4549026,2015-01-09,2015,January,Friday
316,Greece,Greece, ,39.074208,21.824312,2015-01-09,2015,January,Friday
317,New York State,United States,New York,43.2994285,-74.21793260000001,2015-01-09,2015,January,Friday
319,Colorado Springs (Colo),United States,Colorado,38.8338816,-104.8213634,2015-01-09,2015,January,Friday
321,China,China, ,35.86166,104.195397,2015-01-09,2015,January,Friday
323,South Carolina,United States,South Carolina,33.836081,-81.1637245,2015-01-09,2015,January,Friday
324,United States,United States, ,37.09024,-95.712891,2015-01-09,2015,January,Friday
326,Hong Kong,Hong Kong, ,22.3193039,114.1693611,2015-01-09,2015,January,Friday
327,Bermuda,Bermuda, ,32.3078,-64.7505,2015-01-09,2015,January,Friday
338,United States,United States, ,37.09024,-95.712891,2015-01-09,2015,January,Friday
339,Nebraska,United States,Nebraska,41.4925374,-99.9018131,2015-01-09,2015,January,Friday
343,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-09,2015,January,Friday
344,Baltimore (Md),United States,Maryland,39.2903848,-76.6121893,2015-01-09,2015,January,Friday
346,United States,United States, ,37.09024,-95.712891,2015-01-09,2015,January,Friday
352,Las Vegas (Nev),United States,Nevada,36.1699412,-115.1398296,2015-01-09,2015,January,Friday
354,Seattle (Wash),United States,Washington,47.6062095,-122.3320708,2015-01-09,2015,January,Friday
361,Tennessee,United States,Tennessee,35.5174913,-86.5804473,2015-01-09,2015,January,Friday
375,Hobbs (NM),United States,New Mexico,32.7026116,-103.1360403,2015-01-10,2015,January,Saturday
377,South Carolina,United States,South Carolina,33.836081,-81.1637245,2015-01-10,2015,January,Saturday
378,Middle East, , ,29.2985278,42.5509603,2015-01-10,2015,January,Saturday
380,Kenya,Kenya, ,-0.023559,37.906193,2015-01-10,2015,January,Saturday
381,Oklahoma,United States,Oklahoma,35.4675602,-97.5164276,2015-01-10,2015,January,Saturday
382,Hyattsville (Md),United States,Maryland,38.9559442,-76.9455301,2015-01-10,2015,January,Saturday
384,Nashville (Tenn),United States,Tennessee,36.1626638,-86.7816016,2015-01-10,2015,January,Saturday
388,Cape Canaveral (Fla),United States,Florida,28.3922182,-80.60771319999999,2015-01-10,2015,January,Saturday
390,Illinois,United States,Illinois,40.6331249,-89.3985283,2015-01-10,2015,January,Saturday
392,Florida,United States,Florida,27.6648274,-81.5157535,2015-01-10,2015,January,Saturday
393,Florida,United States,Florida,27.6648274,-81.5157535,2015-01-10,2015,January,Saturday
394,Baltimore (Md),United States,Maryland,39.2903848,-76.6121893,2015-01-10,2015,January,Saturday
397,Philadelphia (Pa),United States,Pennsylvania,39.9525839,-75.1652215,2015-01-11,2015,January,Sunday
413,Silicon Valley (Calif),United States,California,37.387474,-122.0575434,2015-01-11,2015,January,Sunday
416,Hong Kong,Hong Kong, ,22.3193039,114.1693611,2015-01-12,2015,January,Monday
418,Italy,Italy, ,41.87194,12.56738,2015-01-12,2015,January,Monday
420,Atlanta (Ga),United States,Georgia,33.7489954,-84.3879824,2015-01-12,2015,January,Monday
421,United States,United States, ,37.09024,-95.712891,2015-01-12,2015,January,Monday
427,San Francisco (Calif),United States,California,37.7749295,-122.4194155,2015-01-12,2015,January,Monday
434,AMSTERDAM (NETHERLANDS),Netherlands,North Holland,52.3675734,4.9041389,2015-01-12,2015,January,Monday
435,Dublin (Ireland),Ireland,County Dublin,53.3498053,-6.2603097,2015-01-12,2015,January,Monday
437,Silicon Valley (Calif),United States,California,37.387474,-122.0575434,2015-01-12,2015,January,Monday
445,London (England),United Kingdom,England,51.5073509,-0.1277583,2015-01-12,2015,January,Monday
446,South Carolina,United States,South Carolina,33.836081,-81.1637245,2015-01-12,2015,January,Monday
448,China,China, ,35.86166,104.195397,2015-01-12,2015,January,Monday
449,Charlottesville (Va),United States,Virginia,38.0293059,-78.47667810000002,2015-01-12,2015,January,Monday
455,United States,United States, ,37.09024,-95.712891,2015-01-12,2015,January,Monday
460,Washington (State),United States,Washington,47.7510741,-120.7401385,2015-01-12,2015,January,Monday
466,Russia,Russia, ,61.52401,105.318756,2015-01-12,2015,January,Monday
468,Puerto Rico,Puerto Rico, ,18.220833,-66.590149,2015-01-12,2015,January,Monday
472,Gilbert (Ariz),United States,Arizona,33.3528264,-111.789027,2015-01-12,2015,January,Monday
478,South Sudan,South Sudan, ,6.876991899999999,31.3069788,2015-01-12,2015,January,Monday
480,ALBUQUERQUE (NM),United States,New Mexico,35.0843859,-106.650422,2015-01-12,2015,January,Monday
490,West Virginia,United States,West Virginia,38.5976262,-80.4549026,2015-01-13,2015,January,Tuesday
494,Oklahoma,United States,Oklahoma,35.4675602,-97.5164276,2015-01-13,2015,January,Tuesday
495,China,China, ,35.86166,104.195397,2015-01-13,2015,January,Tuesday
496,France,France, ,46.227638,2.213749,2015-01-13,2015,January,Tuesday
501,Washington (DC),United States,District of Columbia,38.9071923,-77.0368707,2015-01-13,2015,January,Tuesday
502,South Carolina,United States,South Carolina,33.836081,-81.1637245,2015-01-13,2015,January,Tuesday
504,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-13,2015,January,Tuesday
510,Aurora (Colo),United States,Colorado,39.7294319,-104.8319195,2015-01-13,2015,January,Tuesday
514,United States,United States, ,37.09024,-95.712891,2015-01-13,2015,January,Tuesday
515,Yemen,Yemen, ,15.552727,48.516388,2015-01-13,2015,January,Tuesday
517,United States,United States, ,37.09024,-95.712891,2015-01-13,2015,January,Tuesday
518,United States,United States, ,37.09024,-95.712891,2015-01-13,2015,January,Tuesday
522,Washington (DC),United States,District of Columbia,38.9071923,-77.0368707,2015-01-13,2015,January,Tuesday
524,ALABAMA,United States,Alabama,32.3182314,-86.902298,2015-01-13,2015,January,Tuesday
526,United States,United States, ,37.09024,-95.712891,2015-01-13,2015,January,Tuesday
529,United States,United States, ,37.09024,-95.712891,2015-01-13,2015,January,Tuesday
530,California,United States,California,36.778261,-119.4179324,2015-01-13,2015,January,Tuesday
532,California,United States,California,36.778261,-119.4179324,2015-01-13,2015,January,Tuesday
536,Brooklyn (NYC),United States,New York,40.6781784,-73.9441579,2015-01-14,2015,January,Wednesday
538,New York City,United States,New York,40.7127753,-74.0059728,2015-01-14,2015,January,Wednesday
540,Georgia,United States,Georgia,32.1656221,-82.9000751,2015-01-14,2015,January,Wednesday
543,Vermont,United States,Vermont,44.5588028,-72.57784149999999,2015-01-14,2015,January,Wednesday
544,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-14,2015,January,Wednesday
545,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-14,2015,January,Wednesday
546,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-14,2015,January,Wednesday
549,Washington (State),United States,Washington,47.7510741,-120.7401385,2015-01-14,2015,January,Wednesday
553,United States,United States, ,37.09024,-95.712891,2015-01-14,2015,January,Wednesday
554,Paris (France),France,Île-de-France,48.856614,2.3522219,2015-01-14,2015,January,Wednesday
560,Switzerland,Switzerland, ,46.818188,8.227511999999999,2015-01-14,2015,January,Wednesday
562,Japan,Japan, ,36.204824,138.252924,2015-01-14,2015,January,Wednesday
563,Silicon Valley (Calif),United States,California,37.387474,-122.0575434,2015-01-14,2015,January,Wednesday
565,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-14,2015,January,Wednesday
575,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-14,2015,January,Wednesday
577,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-14,2015,January,Wednesday
578,New Jersey,United States,New Jersey,40.0583238,-74.4056612,2015-01-14,2015,January,Wednesday
581,Roswell (NM),United States,New Mexico,33.3942655,-104.5230242,2015-01-14,2015,January,Wednesday
584,Illinois,United States,Illinois,40.6331249,-89.3985283,2015-01-14,2015,January,Wednesday
585,Ector County (Tex),United States,Texas,31.8246483,-102.5298028,2015-01-14,2015,January,Wednesday
592,Virginia,United States,Virginia,37.4315734,-78.6568942,2015-01-14,2015,January,Wednesday
596,Greece,Greece, ,39.074208,21.824312,2015-01-14,2015,January,Wednesday
604,Washington (DC),United States,District of Columbia,38.9071923,-77.0368707,2015-01-14,2015,January,Wednesday
605,Ohio,United States,Ohio,40.4172871,-82.90712300000001,2015-01-14,2015,January,Wednesday
608,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-14,2015,January,Wednesday
609,Silicon Valley (Calif),United States,California,37.387474,-122.0575434,2015-01-15,2015,January,Thursday
611,France,France, ,46.227638,2.213749,2015-01-15,2015,January,Thursday
613,West Virginia,United States,West Virginia,38.5976262,-80.4549026,2015-01-15,2015,January,Thursday
615,France,France, ,46.227638,2.213749,2015-01-15,2015,January,Thursday
618,United States,United States, ,37.09024,-95.712891,2015-01-15,2015,January,Thursday
619,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-15,2015,January,Thursday
621,Cleveland (Ohio),United States,Ohio,41.49932,-81.6943605,2015-01-15,2015,January,Thursday
622,Philadelphia (Pa),United States,Pennsylvania,39.9525839,-75.1652215,2015-01-15,2015,January,Thursday
624,India,India, ,20.593684,78.96288,2015-01-15,2015,January,Thursday
625,United States,United States, ,37.09024,-95.712891,2015-01-15,2015,January,Thursday
626,United States,United States, ,37.09024,-95.712891,2015-01-15,2015,January,Thursday
628,Canada,Canada, ,56.130366,-106.346771,2015-01-15,2015,January,Thursday
629,Germany,Germany, ,51.165691,10.451526,2015-01-15,2015,January,Thursday
630,India,India, ,20.593684,78.96288,2015-01-15,2015,January,Thursday
631,Switzerland,Switzerland, ,46.818188,8.227511999999999,2015-01-15,2015,January,Thursday
634,Oklahoma,United States,Oklahoma,35.4675602,-97.5164276,2015-01-15,2015,January,Thursday
642,Canada,Canada, ,56.130366,-106.346771,2015-01-15,2015,January,Thursday
643,Germany,Germany, ,51.165691,10.451526,2015-01-15,2015,January,Thursday
650,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-15,2015,January,Thursday
651,United States,United States, ,37.09024,-95.712891,2015-01-15,2015,January,Thursday
668,Detroit (Mich),United States,Michigan,42.331427,-83.0457538,2015-01-15,2015,January,Thursday
669,Malaysia,Malaysia, ,4.210484,101.975766,2015-01-15,2015,January,Thursday
677,Michigan,United States,Michigan,44.3148443,-85.60236429999999,2015-01-16,2015,January,Friday
678,Iran,Iran, ,32.427908,53.688046,2015-01-16,2015,January,Friday
681,Durham (NC),United States,North Carolina,35.9940329,-78.898619,2015-01-16,2015,January,Friday
682,Texas,United States,Texas,31.9685988,-99.9018131,2015-01-16,2015,January,Friday
685,Switzerland,Switzerland, ,46.818188,8.227511999999999,2015-01-16,2015,January,Friday
686,Luxembourg,Luxembourg, ,49.815273,6.129582999999999,2015-01-16,2015,January,Friday
687,India,India, ,20.593684,78.96288,2015-01-16,2015,January,Friday
690,Europe, , ,54.5259614,15.2551187,2015-01-16,2015,January,Friday
695,Greece,Greece, ,39.074208,21.824312,2015-01-16,2015,January,Friday
698,Canary Islands,Spain,Canary Islands,28.2915637,-16.6291304,2015-01-16,2015,January,Friday
709,India,India, ,20.593684,78.96288,2015-01-16,2015,January,Friday
710,ARIZONA,United States,Arizona,34.0489281,-111.0937311,2015-01-16,2015,January,Friday
718,United States,United States, ,37.09024,-95.712891,2015-01-16,2015,January,Friday
726,La Ciotat (France),France,Provence-Alpes-Côte d'Azur,43.17365299999999,5.605155,2015-01-16,2015,January,Friday
729,Ferguson (Mo),United States,Missouri,38.7442175,-90.3053915,2015-01-17,2015,January,Saturday
730,Cuba,Cuba, ,21.521757,-77.781167,2015-01-17,2015,January,Saturday
731,Kansas,United States,Kansas,39.011902,-98.4842465,2015-01-17,2015,January,Saturday
732,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-17,2015,January,Saturday
733,Europe, , ,54.5259614,15.2551187,2015-01-17,2015,January,Saturday
743,Maine,United States,Maine,45.253783,-69.4454689,2015-01-17,2015,January,Saturday
745,West Hollywood (Calif),United States,California,34.0900091,-118.3617443,2015-01-17,2015,January,Saturday
747,France,France, ,46.227638,2.213749,2015-01-17,2015,January,Saturday
748,Colorado,United States,Colorado,39.5500507,-105.7820674,2015-01-17,2015,January,Saturday
755,United States,United States, ,37.09024,-95.712891,2015-01-18,2015,January,Sunday
756,Hawaii,United States,Hawaii,19.8967662,-155.5827818,2015-01-18,2015,January,Sunday
757,Ferguson (Mo),United States,Missouri,38.7442175,-90.3053915,2015-01-18,2015,January,Sunday
772,Delaware,United States,Delaware,38.9108325,-75.52766989999999,2015-01-18,2015,January,Sunday
775,South Carolina,United States,South Carolina,33.836081,-81.1637245,2015-01-18,2015,January,Sunday
776,Europe, , ,54.5259614,15.2551187,2015-01-18,2015,January,Sunday
781,China,China, ,35.86166,104.195397,2015-01-19,2015,January,Monday
784,Ferguson (Mo),United States,Missouri,38.7442175,-90.3053915,2015-01-19,2015,January,Monday
787,United States,United States, ,37.09024,-95.712891,2015-01-19,2015,January,Monday
789,Miami (Fla),United States,Florida,25.7616798,-80.1917902,2015-01-19,2015,January,Monday
792,Boys Town (Neb),United States,Nebraska,41.2611099,-96.1319649,2015-01-19,2015,January,Monday
796,China,China, ,35.86166,104.195397,2015-01-19,2015,January,Monday
797,Seattle (Wash),United States,Washington,47.6062095,-122.3320708,2015-01-19,2015,January,Monday
798,France,France, ,46.227638,2.213749,2015-01-19,2015,January,Monday
799,Paris (France),France,Île-de-France,48.856614,2.3522219,2015-01-19,2015,January,Monday
801,Texas,United States,Texas,31.9685988,-99.9018131,2015-01-19,2015,January,Monday
802,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-19,2015,January,Monday
803,Vail (Colo),United States,Colorado,39.6402638,-106.3741955,2015-01-19,2015,January,Monday
806,Panama,Panama, ,8.537981,-80.782127,2015-01-19,2015,January,Monday
807,Midland (Tex),United States,Texas,31.9973456,-102.0779146,2015-01-19,2015,January,Monday
813,London (England),United Kingdom,England,51.5073509,-0.1277583,2015-01-19,2015,January,Monday
815,China,China, ,35.86166,104.195397,2015-01-19,2015,January,Monday
818,Columbia (SC),United States,South Carolina,34.0007104,-81.0348144,2015-01-19,2015,January,Monday
823,Manhattan (NYC),United States,New York,40.7830603,-73.9712488,2015-01-19,2015,January,Monday
825,Cuba,Cuba, ,21.521757,-77.781167,2015-01-19,2015,January,Monday
830,Denmark,Denmark, ,56.26392,9.501785,2015-01-19,2015,January,Monday
835,Texas,United States,Texas,31.9685988,-99.9018131,2015-01-20,2015,January,Tuesday
837,Davos (Switzerland),Switzerland,Grisons,46.8027453,9.835970099999999,2015-01-20,2015,January,Tuesday
838,Sweden,Sweden, ,60.12816100000001,18.643501,2015-01-20,2015,January,Tuesday
839,China,China, ,35.86166,104.195397,2015-01-20,2015,January,Tuesday
840,China,China, ,35.86166,104.195397,2015-01-20,2015,January,Tuesday
841,Nebraska,United States,Nebraska,41.4925374,-99.9018131,2015-01-20,2015,January,Tuesday
844,California,United States,California,36.778261,-119.4179324,2015-01-20,2015,January,Tuesday
846,Japan,Japan, ,36.204824,138.252924,2015-01-20,2015,January,Tuesday
847,Spain,Spain, ,40.46366700000001,-3.74922,2015-01-20,2015,January,Tuesday
848,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-20,2015,January,Tuesday
857,India,India, ,20.593684,78.96288,2015-01-20,2015,January,Tuesday
861,Greece,Greece, ,39.074208,21.824312,2015-01-20,2015,January,Tuesday
862,Great Britain,United Kingdom, ,53.8337367,-2.4290148,2015-01-20,2015,January,Tuesday
863,Texas,United States,Texas,31.9685988,-99.9018131,2015-01-20,2015,January,Tuesday
866,Boston (Mass),United States,Massachusetts,42.3600825,-71.0588801,2015-01-20,2015,January,Tuesday
867,ARKANSAS,United States,Arkansas,35.20105,-91.8318334,2015-01-20,2015,January,Tuesday
870,China,China, ,35.86166,104.195397,2015-01-20,2015,January,Tuesday
872,Davos (Switzerland),Switzerland,Grisons,46.8027453,9.835970099999999,2015-01-20,2015,January,Tuesday
876,United States,United States, ,37.09024,-95.712891,2015-01-20,2015,January,Tuesday
879,Davos (Switzerland),Switzerland,Grisons,46.8027453,9.835970099999999,2015-01-20,2015,January,Tuesday
883,Georgia,United States,Georgia,32.1656221,-82.9000751,2015-01-20,2015,January,Tuesday
884,Colorado,United States,Colorado,39.5500507,-105.7820674,2015-01-20,2015,January,Tuesday
885,Florida,United States,Florida,27.6648274,-81.5157535,2015-01-20,2015,January,Tuesday
887,Philadelphia (Pa),United States,Pennsylvania,39.9525839,-75.1652215,2015-01-20,2015,January,Tuesday
892,Manhattan (NYC),United States,New York,40.7830603,-73.9712488,2015-01-20,2015,January,Tuesday
893,United States,United States, ,37.09024,-95.712891,2015-01-20,2015,January,Tuesday
894,Montclair (NJ),United States,New Jersey,40.8259007,-74.2090053,2015-01-20,2015,January,Tuesday
897,Montana,United States,Montana,46.8796822,-110.3625658,2015-01-21,2015,January,Wednesday
898,United States,United States, ,37.09024,-95.712891,2015-01-21,2015,January,Wednesday
900,Long Island (NY),United States,New York,40.789142,-73.13496099999999,2015-01-21,2015,January,Wednesday
902,United States,United States, ,37.09024,-95.712891,2015-01-21,2015,January,Wednesday
903,United States,United States, ,37.09024,-95.712891,2015-01-21,2015,January,Wednesday
904,United States,United States, ,37.09024,-95.712891,2015-01-21,2015,January,Wednesday
905,United States,United States, ,37.09024,-95.712891,2015-01-21,2015,January,Wednesday
907,Guantanamo Bay Naval Base (Cuba),Cuba, ,19.9030921,-75.0966509,2015-01-21,2015,January,Wednesday
